latitude,longitude,price_per_gallon,name
40.262153,-86.040668,2.841,Regional station #56
29.490904,-71.171289,3.571,Regional station #57
34.983531,-103.084130,4.212,Regional station #58
42.400192,-88.063302,3.595,Regional station #59
38.384059,-95.410010,3.145,Regional station #60
47.311569,-70.914772,4.383,Regional station #61
48.325235,-98.125794,4.512,Regional station #62
30.655386,-83.021577,4.251,Regional station #63
47.056563,-78.080575,4.597,Regional station #64
31.290126,-80.584588,3.748,Regional station #65
32.343383,-103.419429,4.428,Regional station #66
44.804603,-77.466729,4.156,Regional station #67
29.002050,-115.015935,3.943,Regional station #68
29.982414,-105.157248,2.965,Regional station #69
28.637293,-84.421167,3.220,Regional station #70
44.925766,-105.564631,4.533,Regional station #71
32.111630,-108.921290,3.579,Regional station #72
25.284014,-99.762945,3.548,Regional station #73
25.296968,-76.546797,3.538,Regional station #74
25.010037,-71.160039,3.230,Regional station #75
30.945267,-122.176094,2.959,Regional station #76
41.679716,-91.780931,3.808,Regional station #77
30.785110,-107.872854,4.787,Regional station #78
33.747559,-69.575024,4.612,Regional station #79
27.928269,-77.275912,2.794,Regional station #80
41.708868,-79.377265,4.211,Regional station #81
37.919982,-79.199326,3.074,Regional station #82
37.685082,-109.011212,3.588,Regional station #83
29.495188,-84.897617,3.954,Regional station #84
43.311952,-89.261320,4.008,Regional station #85
46.664825,-79.220873,3.940,Regional station #86
32.663871,-72.932539,3.529,Regional station #87
27.399749,-105.335930,4.233,Regional station #88
46.885731,-88.309949,4.141,Regional station #89
47.027038,-81.105643,3.685,Regional station #90
35.852076,-82.099489,3.417,Regional station #91
27.580274,-89.728754,4.449,Regional station #92
30.833354,-86.239120,4.624,Regional station #93
27.999904,-116.102078,3.785,Regional station #94
32.856950,-71.756770,4.843,Regional station #95
35.472175,-80.275307,4.077,Regional station #96
29.075810,-70.536898,3.116,Regional station #97
26.786197,-98.836086,2.787,Regional station #98
36.297640,-101.042770,4.754,Regional station #99
34.720541,-77.187673,4.388,Regional station #100
38.777744,-110.539801,3.390,Regional station #101
36.549840,-101.968177,4.106,Regional station #102
36.876037,-105.895821,4.024,Regional station #103
48.418658,-112.460085,3.455,Regional station #104
25.282989,-118.389363,2.866,Regional station #105
34.937716,-77.909630,4.215,Regional station #106
47.703383,-77.886100,3.980,Regional station #107
38.639561,-122.817008,3.555,Regional station #108
31.148880,-89.671456,2.888,Regional station #109
37.744026,-103.031539,3.783,Regional station #110
34.503151,-117.931338,4.286,Regional station #111
43.808356,-90.899359,2.993,Regional station #112
39.079938,-76.030390,4.822,Regional station #113
42.824805,-121.005787,4.595,Regional station #114
40.627920,-108.427773,4.682,Regional station #115
44.413019,-74.715382,3.270,Regional station #116
38.558779,-102.850630,3.372,Regional station #117
42.889195,-89.899832,3.447,Regional station #118
37.761077,-72.905416,3.940,Regional station #119
46.467569,-92.650978,4.834,Regional station #120
25.684626,-98.431402,3.910,Regional station #121
42.080087,-70.704354,4.059,Regional station #122
36.233265,-88.933153,3.870,Regional station #123
41.566333,-71.891335,2.779,Regional station #124
32.529027,-75.738391,2.875,Regional station #125
43.571774,-121.816589,4.111,Regional station #126
43.807514,-110.524057,3.551,Regional station #127
30.320738,-85.090384,3.860,Regional station #128
39.231815,-105.760736,3.982,Regional station #129
47.429563,-81.033833,4.749,Regional station #130
30.809255,-95.376486,3.560,Regional station #131
33.132647,-79.714241,3.117,Regional station #132
38.125428,-81.313875,4.715,Regional station #133
25.437457,-108.745596,3.785,Regional station #134
47.004784,-114.607162,4.516,Regional station #135
34.333865,-93.643958,4.699,Regional station #136
26.509921,-105.541535,3.077,Regional station #137
28.144186,-106.953579,4.222,Regional station #138
38.639650,-116.862004,4.433,Regional station #139
36.921524,-115.697507,4.473,Regional station #140
44.288358,-111.686215,4.723,Regional station #141
44.043713,-111.013336,2.752,Regional station #142
45.382435,-78.480267,2.955,Regional station #143
43.011289,-81.363123,4.081,Regional station #144
44.563950,-69.828380,3.438,Regional station #145
44.597232,-73.306902,3.408,Regional station #146
41.062175,-86.202093,4.533,Regional station #147
38.321526,-108.477843,3.278,Regional station #148
37.755538,-116.123928,4.555,Regional station #149
45.896353,-110.295530,4.214,Regional station #150
40.820088,-116.858791,4.385,Regional station #151
43.008685,-106.804693,2.956,Regional station #152
31.622971,-81.447005,3.730,Regional station #153
44.160316,-114.801556,2.974,Regional station #154
33.201586,-75.547517,3.090,Regional station #155
26.725215,-82.468520,2.942,Regional station #156
40.692612,-118.951385,3.268,Regional station #157
40.594477,-75.890015,3.609,Regional station #158
35.565315,-121.806157,3.465,Regional station #159
30.688284,-80.516657,4.250,Regional station #160
43.433040,-94.520914,4.219,Regional station #161
27.989671,-102.513975,3.365,Regional station #162
31.631542,-83.213981,3.200,Regional station #163
32.645698,-108.108589,4.564,Regional station #164
40.004448,-97.305916,3.548,Regional station #165
46.657912,-72.303004,3.694,Regional station #166
38.320496,-76.493151,3.288,Regional station #167
31.077885,-117.880080,3.804,Regional station #168
43.058808,-114.968352,3.658,Regional station #169
48.280066,-97.275365,3.553,Regional station #170
44.726792,-74.880255,3.540,Regional station #171
27.902560,-88.807811,4.305,Regional station #172
46.695824,-87.526008,3.396,Regional station #173
37.101614,-107.816660,3.687,Regional station #174
36.001267,-73.784067,4.652,Regional station #175
46.768791,-97.447564,4.775,Regional station #176
28.265039,-73.300722,4.095,Regional station #177
45.503590,-100.972662,4.831,Regional station #178
25.587805,-77.293087,4.471,Regional station #179
33.794190,-78.336105,3.199,Regional station #180
42.683983,-97.969634,3.613,Regional station #181
29.619398,-79.896089,4.285,Regional station #182
27.091553,-70.197868,3.215,Regional station #183
33.817876,-100.899789,3.961,Regional station #184
45.921436,-71.989625,4.080,Regional station #185
33.590901,-117.644988,2.895,Regional station #186
37.192964,-91.714381,3.689,Regional station #187
48.087678,-100.957543,3.487,Regional station #188
34.825444,-114.139281,4.722,Regional station #189
38.887908,-93.919874,3.644,Regional station #190
30.875769,-106.310147,3.787,Regional station #191
35.487508,-70.128233,3.932,Regional station #192
29.864355,-120.573923,3.084,Regional station #193
33.126682,-80.855210,4.617,Regional station #194
30.555090,-80.974066,3.677,Regional station #195
37.631435,-94.456473,2.839,Regional station #196
26.555588,-87.118828,4.197,Regional station #197
33.938269,-73.411757,4.472,Regional station #198
32.095520,-119.852121,3.912,Regional station #199
40.376853,-111.271160,2.842,Regional station #200
36.446669,-121.637077,4.297,Regional station #201
39.699775,-108.284777,3.686,Regional station #202
30.473896,-113.366805,3.131,Regional station #203
44.167973,-98.795030,4.253,Regional station #204
33.167815,-79.527256,4.001,Regional station #205
40.369995,-102.096454,3.930,Regional station #206
29.480076,-70.429886,4.162,Regional station #207
37.513107,-88.689133,2.960,Regional station #208
32.859393,-110.929169,4.521,Regional station #209
25.302948,-99.267190,4.574,Regional station #210
43.390762,-84.324388,3.383,Regional station #211
30.459101,-85.114679,3.377,Regional station #212
41.992648,-104.425586,4.347,Regional station #213
38.466160,-79.058953,4.820,Regional station #214
33.897006,-69.734436,2.771,Regional station #215
45.616418,-121.876772,3.895,Regional station #216
34.124459,-81.542128,3.412,Regional station #217
29.893456,-80.767941,3.906,Regional station #218
42.757681,-96.831386,2.827,Regional station #219
43.122960,-111.612860,3.741,Regional station #220
25.012917,-109.385257,4.148,Regional station #221
42.958142,-88.813734,3.681,Regional station #222
42.219592,-87.045810,3.183,Regional station #223
37.575730,-90.916551,4.280,Regional station #224
29.646838,-106.564671,3.470,Regional station #225
27.254387,-104.507938,4.282,Regional station #226
38.573555,-114.073913,4.286,Regional station #227
27.744028,-82.558542,3.060,Regional station #228
27.266172,-109.780797,3.831,Regional station #229
31.346131,-75.317883,4.721,Regional station #230
31.659253,-82.630481,4.211,Regional station #231
38.186997,-109.606710,4.744,Regional station #232
47.477555,-122.784046,3.443,Regional station #233
32.544109,-112.683780,3.654,Regional station #234
46.107444,-122.198323,4.505,Regional station #235
32.260523,-122.761301,4.639,Regional station #236
31.399422,-111.940065,2.995,Regional station #237
33.629725,-116.984153,3.127,Regional station #238
30.876853,-91.980999,3.687,Regional station #239
32.168129,-94.836519,4.376,Regional station #240
42.015160,-104.778039,4.678,Regional station #241
43.594838,-92.883807,3.749,Regional station #242
32.745021,-116.191042,4.610,Regional station #243
39.295809,-118.124674,4.694,Regional station #244
45.846550,-121.668799,4.221,Regional station #245
30.597658,-94.309474,4.502,Regional station #246
33.237830,-96.341143,4.147,Regional station #247
29.519672,-89.356973,3.643,Regional station #248
48.089087,-113.271879,4.243,Regional station #249
25.967807,-108.558887,2.997,Regional station #250
28.499420,-94.710607,3.116,Regional station #251
43.677198,-118.250707,4.058,Regional station #252
45.233573,-116.601985,3.207,Regional station #253
42.975263,-97.872380,4.708,Regional station #254
32.941552,-101.810104,4.761,Regional station #255
33.080846,-70.834963,4.621,Regional station #256
29.706777,-93.754234,4.727,Regional station #257
27.758291,-77.241747,4.376,Regional station #258
42.609915,-90.757337,2.960,Regional station #259
47.522115,-117.921532,4.395,Regional station #260
41.995913,-106.201764,4.188,Regional station #261
34.648848,-82.584211,2.841,Regional station #262
46.935749,-102.547618,4.437,Regional station #263
36.082086,-79.226741,3.382,Regional station #264
37.810334,-122.125669,3.777,Regional station #265
26.860839,-76.672537,4.172,Regional station #266
34.989250,-70.400928,4.738,Regional station #267
47.483065,-119.006504,4.229,Regional station #268
42.097225,-90.476944,2.783,Regional station #269
46.710999,-99.599677,4.000,Regional station #270
44.145729,-108.501094,2.811,Regional station #271
46.699393,-108.756249,2.836,Regional station #272
28.212044,-69.282372,4.304,Regional station #273
29.932624,-115.515940,4.635,Regional station #274
40.623141,-91.725204,3.025,Regional station #275
34.712905,-71.915425,2.757,Regional station #276
34.849769,-120.391600,4.845,Regional station #277
27.452949,-71.522364,4.517,Regional station #278
42.195203,-121.196493,4.210,Regional station #279
36.584947,-96.727038,3.055,Regional station #280
37.037578,-79.789334,3.026,Regional station #281
45.588868,-100.612936,3.309,Regional station #282
30.621251,-98.442373,4.110,Regional station #283
38.391621,-74.992924,3.824,Regional station #284
37.046445,-69.604561,3.202,Regional station #285
25.389865,-105.597223,3.408,Regional station #286
27.913345,-100.710386,2.823,Regional station #287
46.639405,-97.102496,4.595,Regional station #288
41.391226,-83.723236,4.343,Regional station #289
32.088112,-83.763490,3.183,Regional station #290
38.038825,-91.054304,4.379,Regional station #291
28.942398,-104.747393,4.481,Regional station #292
43.907039,-70.202962,2.998,Regional station #293
29.938907,-117.688782,4.270,Regional station #294
42.517814,-88.178406,4.387,Regional station #295
37.124850,-92.855067,4.684,Regional station #296
40.234599,-87.748048,3.986,Regional station #297
36.606818,-82.251540,3.952,Regional station #298
28.031060,-100.290645,3.635,Regional station #299
35.158424,-92.926373,3.510,Regional station #300
34.191605,-100.236990,3.530,Regional station #301
47.839358,-118.576742,2.786,Regional station #302
41.954999,-101.960848,3.693,Regional station #303
38.907573,-103.498554,3.252,Regional station #304
25.360815,-75.877630,4.722,Regional station #305
31.719066,-98.145264,3.430,Regional station #306
26.371200,-74.850099,4.507,Regional station #307
30.664979,-109.612191,4.216,Regional station #308
43.723051,-97.903757,3.564,Regional station #309
30.487938,-79.994601,4.563,Regional station #310
45.162238,-117.266910,3.997,Regional station #311
48.152236,-84.523103,3.714,Regional station #312
28.410159,-120.202512,4.287,Regional station #313
26.612116,-79.412334,4.148,Regional station #314
36.126957,-74.909043,4.708,Regional station #315
39.489914,-118.067164,3.986,Regional station #316
34.892068,-109.897927,4.700,Regional station #317
42.161291,-116.865099,3.231,Regional station #318
33.051496,-92.275513,3.432,Regional station #319
35.330576,-79.170974,3.132,Regional station #320
41.922850,-105.479893,4.734,Regional station #321
47.367020,-105.653386,4.023,Regional station #322
27.603476,-101.131704,4.059,Regional station #323
39.996819,-104.829477,2.821,Regional station #324
27.919206,-92.953782,3.109,Regional station #325
32.193344,-89.798246,4.642,Regional station #326
37.108834,-109.620844,3.980,Regional station #327
31.477642,-80.864597,3.078,Regional station #328
31.156992,-99.594265,4.657,Regional station #329
28.887250,-113.016042,3.027,Regional station #330
30.021882,-105.392623,3.580,Regional station #331
42.851764,-101.493209,3.748,Regional station #332
34.316159,-81.305184,4.647,Regional station #333
34.999015,-73.290482,3.276,Regional station #334
47.978737,-94.868299,4.182,Regional station #335
33.961150,-108.700599,3.034,Regional station #336
45.805438,-103.903374,4.217,Regional station #337
35.827345,-94.796895,3.184,Regional station #338
29.161428,-105.174089,4.181,Regional station #339
37.768994,-123.370451,4.243,Regional station #340
35.178634,-119.742515,3.296,Regional station #341
29.973053,-78.654226,3.905,Regional station #342
32.679891,-109.952748,3.361,Regional station #343
31.582765,-104.625006,4.410,Regional station #344
43.530384,-85.452933,4.608,Regional station #345
40.367108,-117.313249,2.843,Regional station #346
28.861154,-109.434474,3.859,Regional station #347
44.318218,-91.576848,3.652,Regional station #348
30.690332,-69.996401,4.332,Regional station #349
47.415686,-123.058534,4.716,Seattle WA area
47.313483,-121.775820,3.073,Seattle WA area
47.789877,-122.561833,4.539,Seattle WA area
47.362695,-122.970860,3.228,Seattle WA area
47.973045,-121.566338,4.072,Seattle WA area
47.824346,-122.680741,3.368,Seattle WA area
45.019291,-121.902747,2.932,Portland OR area
45.650071,-122.918522,3.205,Portland OR area
45.438407,-121.989184,3.321,Portland OR area
45.112728,-122.471286,4.098,Portland OR area
45.527978,-123.191000,4.511,Portland OR area
45.048209,-123.199842,3.309,Portland OR area
37.791468,-122.457229,3.902,San Francisco CA area
38.047291,-121.788957,3.740,San Francisco CA area
37.225235,-121.890026,2.885,San Francisco CA area
37.556486,-122.990456,3.994,San Francisco CA area
38.113192,-123.013281,3.409,San Francisco CA area
38.196203,-122.116826,3.056,San Francisco CA area
34.275906,-117.773236,3.626,Los Angeles CA area
33.638551,-117.989298,3.456,Los Angeles CA area
33.612753,-118.780168,3.615,Los Angeles CA area
33.604481,-118.427516,3.898,Los Angeles CA area
34.114733,-118.397702,4.370,Los Angeles CA area
33.557609,-118.516026,4.623,Los Angeles CA area
33.152862,-116.487820,4.304,San Diego CA area
32.758597,-116.701004,3.938,San Diego CA area
32.256772,-117.552490,3.035,San Diego CA area
33.165851,-117.445851,3.624,San Diego CA area
32.761555,-117.799669,4.191,San Diego CA area
33.070381,-116.687313,4.524,San Diego CA area
35.950681,-115.707077,4.297,Las Vegas NV area
36.401726,-115.345305,3.502,Las Vegas NV area
35.754296,-114.608790,3.725,Las Vegas NV area
36.544389,-115.396243,3.460,Las Vegas NV area
36.185796,-114.746858,4.527,Las Vegas NV area
35.993791,-114.830323,3.617,Las Vegas NV area
40.172964,-104.574165,3.905,Denver CO area
39.574207,-105.352291,4.531,Denver CO area
40.100286,-105.302038,3.011,Denver CO area
39.373309,-104.247554,2.924,Denver CO area
40.111188,-104.944019,3.903,Denver CO area
39.786617,-105.133889,3.909,Denver CO area
44.485793,-92.593263,3.046,Minneapolis MN area
44.544313,-92.988978,4.068,Minneapolis MN area
45.345846,-92.956829,4.618,Minneapolis MN area
44.439845,-94.047963,3.300,Minneapolis MN area
45.312483,-93.820743,3.859,Minneapolis MN area
45.302225,-93.814988,3.852,Minneapolis MN area
42.359003,-87.233865,3.606,Chicago IL area
41.852812,-87.985225,4.675,Chicago IL area
42.217234,-87.341148,3.428,Chicago IL area
42.156292,-87.650990,4.367,Chicago IL area
41.714721,-87.019296,4.151,Chicago IL area
41.818872,-87.529423,4.379,Chicago IL area
42.366365,-82.309422,2.864,Detroit MI area
42.808109,-82.703210,3.780,Detroit MI area
42.751242,-83.607691,3.492,Detroit MI area
42.588091,-82.528387,3.559,Detroit MI area
42.924367,-82.808000,2.936,Detroit MI area
41.879178,-83.723652,3.933,Detroit MI area
38.885971,-94.960829,3.700,Kansas City MO area
38.593501,-93.924362,4.443,Kansas City MO area
39.170085,-94.667499,3.436,Kansas City MO area
39.223006,-94.823720,4.703,Kansas City MO area
39.647074,-94.215867,4.419,Kansas City MO area
38.590029,-95.180727,3.507,Kansas City MO area
29.311790,-95.493756,4.724,Houston TX area
30.161734,-94.635839,3.271,Houston TX area
29.426592,-96.132363,3.370,Houston TX area
29.228196,-95.324768,3.421,Houston TX area
29.968920,-95.272109,3.985,Houston TX area
29.520232,-94.994092,4.159,Houston TX area
33.033834,-96.843229,3.731,Dallas TX area
32.519851,-97.532856,3.735,Dallas TX area
32.916160,-97.299218,4.484,Dallas TX area
33.231508,-96.231282,4.401,Dallas TX area
32.762729,-97.315816,3.365,Dallas TX area
33.061843,-96.021616,3.061,Dallas TX area
25.169207,-80.426536,3.514,Miami FL area
25.878905,-80.812084,4.453,Miami FL area
25.567361,-79.538087,3.476,Miami FL area
25.528110,-80.710458,4.685,Miami FL area
25.869054,-79.670824,2.970,Miami FL area
25.813199,-79.818932,4.719,Miami FL area
34.272932,-85.021782,3.559,Atlanta GA area
34.347499,-84.332204,4.668,Atlanta GA area
33.453172,-85.147123,4.648,Atlanta GA area
33.465547,-84.290971,3.535,Atlanta GA area
33.842069,-83.693886,4.649,Atlanta GA area
34.201449,-84.777223,4.410,Atlanta GA area
38.329262,-77.170686,4.644,Washington DC area
38.612693,-77.249359,3.955,Washington DC area
38.591146,-76.703462,4.090,Washington DC area
38.421271,-76.364726,2.986,Washington DC area
39.143043,-77.279489,3.123,Washington DC area
38.400787,-76.240515,4.369,Washington DC area
40.663381,-73.534648,4.693,New York NY area
41.224472,-73.953956,3.372,New York NY area
40.735030,-73.235844,4.237,New York NY area
40.916526,-73.457324,3.627,New York NY area
40.783497,-73.447993,3.228,New York NY area
41.143485,-74.766629,3.870,New York NY area
42.449936,-71.624802,4.602,Boston MA area
42.287340,-71.562794,3.632,Boston MA area
42.469767,-71.172451,2.856,Boston MA area
41.870961,-70.717770,3.101,Boston MA area
42.066654,-70.566838,4.487,Boston MA area
42.818018,-71.579704,2.860,Boston MA area
40.257705,-75.006948,3.543,Philadelphia PA area
39.374830,-75.274802,3.301,Philadelphia PA area
40.058160,-74.396155,3.248,Philadelphia PA area
39.442651,-74.853958,3.055,Philadelphia PA area
39.620145,-75.262490,4.724,Philadelphia PA area
39.741797,-75.459826,3.753,Philadelphia PA area
